dataset_version,feature_schema_version,extraction_artifact_version,label_schema_version,label_source,weak_target_score,expert_target_score,query,category,intent,city,region_code,url,domain,rank,serp_page,title,snippet,page_type,fetch_status,fetch_error,artifact_path,artifact_sha1,artifact_size_bytes,target_score
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,организация мероприятий отзывы,event_agency,comparison,,,https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/,kp.ru,9,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/
Call log:
  - navigating to ""https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,как выбрать организация мероприятий,event_agency,informational,,,https://kerubini.ru/blog/detail/format-meropriyatiya/,kerubini.ru,4,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://kerubini.ru/blog/detail/format-meropriyatiya/
Call log:
  - navigating to ""https://kerubini.ru/blog/detail/format-meropriyatiya/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,как выбрать организация мероприятий,event_agency,informational,,,https://www.universalinternetlibrary.ru/content/organizaciya-meropriyatij/,universalinternetlibrary.ru,6,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://www.universalinternetlibrary.ru/content/organizaciya-meropriyatij/
Call log:
  - navigating to ""https://www.universalinternetlibrary.ru/content/organizaciya-meropriyatij/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,как выбрать организация мероприятий,event_agency,informational,,,https://habr.com/ru/articles/958750/,habr.com,7,0,,,article,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://habr.com/ru/articles/958750/
Call log:
  - navigating to ""https://habr.com/ru/articles/958750/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,как выбрать организация мероприятий,event_agency,informational,,,https://eventologia.ru/blog/kak-stat-organizatorom-meropriyatij-poshagovyj-plan,eventologia.ru,8,0,,,article,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://eventologia.ru/blog/kak-stat-organizatorom-meropriyatij-poshagovyj-plan
Call log:
  - navigating to ""https://eventologia.ru/blog/kak-stat-organizatorom-meropriyatij-poshagovyj-plan"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,как выбрать организация мероприятий,event_agency,informational,,,https://sales-generator.ru/blog/delovye-meropriyatiya/,sales-generator.ru,10,0,,,article,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://sales-generator.ru/blog/delovye-meropriyatiya/
Call log:
  - navigating to ""https://sales-generator.ru/blog/delovye-meropriyatiya/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,организация мероприятий для бизнеса,event_agency,commercial,,,https://realybiz.ru/biznes-plany-idei-i-obzory-bez-opredelennoj-tematiki/organizaciya-meropriyatij-kak-ideya-dlya-biznesa.html,realybiz.ru,9,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://realybiz.ru/biznes-plany-idei-i-obzory-bez-opredelennoj-tematiki/organizaciya-meropriyatij-kak-ideya-dlya-biznesa.html
Call log:
  - navigating to ""https://realybiz.ru/biznes-plany-idei-i-obzory-bez-opredelennoj-tematiki/organizaciya-meropriyatij-kak-ideya-dlya-biznesa.html"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,лучшие организация мероприятий,event_agency,comparison,,,https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/,kp.ru,2,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/
Call log:
  - navigating to ""https://www.kp.ru/afisha/msk/obzory/moj-gorod/luchshie-event-agentstva-moskvy/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,фотостудия для бизнеса,photo_studio,commercial,,,https://biznesplan-primer.ru/obrazec/fotostudiya,biznesplan-primer.ru,5,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://biznesplan-primer.ru/obrazec/fotostudiya
Call log:
  - navigating to ""https://biznesplan-primer.ru/obrazec/fotostudiya"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,фотостудия для бизнеса,photo_studio,commercial,,,https://hf.ru/c/business_fotostudiya,hf.ru,6,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://hf.ru/c/business_fotostudiya
Call log:
  - navigating to ""https://hf.ru/c/business_fotostudiya"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,фотостудия для бизнеса,photo_studio,commercial,,,https://lady-biznes.ru/biznes-plany/start-studio,lady-biznes.ru,7,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://lady-biznes.ru/biznes-plany/start-studio
Call log:
  - navigating to ""https://lady-biznes.ru/biznes-plany/start-studio"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,фотостудия для бизнеса,photo_studio,commercial,,,https://portraitme.ru/,portraitme.ru,8,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://portraitme.ru/
Call log:
  - navigating to ""https://portraitme.ru/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,фотостудия для бизнеса,photo_studio,commercial,,,https://bizlana.ru/biznes-plan/fotozonyi/,bizlana.ru,9,0,,,content,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://bizlana.ru/biznes-plan/fotozonyi/
Call log:
  - navigating to ""https://bizlana.ru/biznes-plan/fotozonyi/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,фотостудия под ключ,photo_studio,commercial,,,https://studiogo.ru/,studiogo.ru,2,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://studiogo.ru/
Call log:
  - navigating to ""https://studiogo.ru/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,фотостудия под ключ,photo_studio,commercial,,,https://www.imagephoto.pro/,imagephoto.pro,9,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://www.imagephoto.pro/
Call log:
  - navigating to ""https://www.imagephoto.pro/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,свадебный фотограф Москва,wedding_photographer,commercial,Москва,213,https://moskva.wedhub.ru/catalog/fotografy,moskva.wedhub.ru,7,0,,,product,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://moskva.wedhub.ru/catalog/fotografy"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,свадебный фотограф цена,wedding_photographer,commercial,,,https://moskva.wedhub.ru/catalog/fotografy,moskva.wedhub.ru,7,0,,,product,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://moskva.wedhub.ru/catalog/fotografy"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,свадебный фотограф отзывы,wedding_photographer,comparison,,,https://moskva.wedhub.ru/catalog/fotografy,moskva.wedhub.ru,5,0,,,product,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://moskva.wedhub.ru/catalog/fotografy"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,лучшие свадебный фотограф,wedding_photographer,comparison,,,https://www.wedding-magazine.ru/wedding-day/11-luchshih-svadebnyh-fotografov,wedding-magazine.ru,6,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.wedding-magazine.ru/wedding-day/11-luchshih-svadebnyh-fotografov
Call log:
  - navigating to ""https://www.wedding-magazine.ru/wedding-day/11-luchshih-svadebnyh-fotografov"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,100.0,,лазерная резка металла Санкт-Петербург,laser_cutting,commercial,Санкт-Петербург,2,https://www.metallistspb.ru/lazernaya-rezka,metallistspb.ru,1,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://www.metallistspb.ru/lazernaya-rezka
Call log:
  - navigating to ""https://www.metallistspb.ru/lazernaya-rezka"", waiting until ""domcontentloaded""
",,,0,100.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,лазерная резка металла отзывы,laser_cutting,comparison,,,https://www.kp.ru/expert/special/lazernaya-rezka-metalla-v-moskve/,kp.ru,3,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/expert/special/lazernaya-rezka-metalla-v-moskve/
Call log:
  - navigating to ""https://www.kp.ru/expert/special/lazernaya-rezka-metalla-v-moskve/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,лазерная резка металла отзывы,laser_cutting,comparison,,,https://youdo.com/bytovoj-remont/minor-repair/lazernaya-rezka-i-gravirovka/lazernaya-rezka-metalla,youdo.com,10,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://youdo.com/bytovoj-remont/minor-repair/lazernaya-rezka-i-gravirovka/lazernaya-rezka-metalla
Call log:
  - navigating to ""https://youdo.com/bytovoj-remont/minor-repair/lazernaya-rezka-i-gravirovka/lazernaya-rezka-metalla"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,лазерная резка металла для бизнеса,laser_cutting,commercial,,,https://laserrez.ru/services/lazernaya-rezka/,laserrez.ru,7,0,,,category,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://laserrez.ru/services/lazernaya-rezka/
Call log:
  - navigating to ""https://laserrez.ru/services/lazernaya-rezka/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,лазерная резка металла для бизнеса,laser_cutting,commercial,,,https://regionlaser.ru/services/lazernaya-rezka-metalla/,regionlaser.ru,8,0,,,category,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://regionlaser.ru/services/lazernaya-rezka-metalla/
Call log:
  - navigating to ""https://regionlaser.ru/services/lazernaya-rezka-metalla/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,лазерная резка металла для бизнеса,laser_cutting,commercial,,,https://lazer.msk.ru/,lazer.msk.ru,9,0,,,homepage,failed,"Page.goto: net::ERR_NETWORK_CHANGED at https://lazer.msk.ru/
Call log:
  - navigating to ""https://lazer.msk.ru/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,лазерная резка металла консультация,laser_cutting,commercial,,,https://ilmk.ru/,ilmk.ru,7,0,,,homepage,failed,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://ilmk.ru/
Call log:
  - navigating to ""https://ilmk.ru/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,лучшие лазерная резка металла,laser_cutting,comparison,,,https://www.kp.ru/expert/biznes/luchshie-lazernye-stanki/,kp.ru,4,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.kp.ru/expert/biznes/luchshie-lazernye-stanki/
Call log:
  - navigating to ""https://www.kp.ru/expert/biznes/luchshie-lazernye-stanki/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,33.3333,,фрезеровка на чпу Екатеринбург,cnc_milling,commercial,Екатеринбург,54,https://www.cnc-milling.ru/,cnc-milling.ru,7,0,,,homepage,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://www.cnc-milling.ru/
Call log:
  - navigating to ""https://www.cnc-milling.ru/"", waiting until ""domcontentloaded""
",,,0,33.3333
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,фрезеровка на чпу Екатеринбург,cnc_milling,commercial,Екатеринбург,54,https://uslugio.com/ekaterinburg/27/29/frezerovka-chpu,uslugio.com,9,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://uslugio.com/ekaterinburg/27/29/frezerovka-chpu"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,фрезеровка на чпу цена,cnc_milling,commercial,,,https://3d-frezer.ru/,3d-frezer.ru,10,0,,,homepage,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://3d-frezer.ru/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,как выбрать фрезеровка на чпу,cnc_milling,informational,,,https://manufactura3d.ru/articles/frezerovka_na_chpu_vidy_i_osobennosti_uslugi_/,manufactura3d.ru,4,0,,,article,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://manufactura3d.ru/articles/frezerovka_na_chpu_vidy_i_osobennosti_uslugi_/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,фрезеровка на чпу для бизнеса,cnc_milling,commercial,,,https://www.simidi-cnc.ru/services/frezerovka-metalla-na-zakaz/,simidi-cnc.ru,5,0,,,category,failed,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.simidi-cnc.ru/services/frezerovka-metalla-na-zakaz/
Call log:
  - navigating to ""https://www.simidi-cnc.ru/services/frezerovka-metalla-na-zakaz/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,фрезеровка на чпу под ключ,cnc_milling,commercial,,,https://mk-woodwork.ru/,mk-woodwork.ru,4,0,,,homepage,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://mk-woodwork.ru/
Call log:
  - navigating to ""https://mk-woodwork.ru/"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,порошковая покраска металла цена,metal_powder_coating,commercial,,,https://metaleast.ru/pokrasochnye-raboty/,metaleast.ru,5,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://metaleast.ru/pokrasochnye-raboty/
Call log:
  - navigating to ""https://metaleast.ru/pokrasochnye-raboty/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,порошковая покраска металла рядом,metal_powder_coating,commercial,Казань,43,https://blizko.ru/predl/equipment/serviceactivities/metalloobrabotka/poroshkovaya_pokraska,blizko.ru,4,0,,,category,failed,Browser rendering did not produce usable content,,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,0.0,,промышленные полы цена,industrial_flooring,commercial,,,https://prompolymerpol.ru/,prompolymerpol.ru,10,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://prompolymerpol.ru/
Call log:
  - navigating to ""https://prompolymerpol.ru/"", waiting until ""domcontentloaded""
",,,0,0.0
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,промышленные полы отзывы,industrial_flooring,comparison,,,https://www.yell.ru/moscow/com/siyanie-promyshlennye-poly_11907221/reviews/,yell.ru,9,0,,,content,failed,"Page.goto: Timeout 30000ms exceeded.
Call log:
  - navigating to ""https://www.yell.ru/moscow/com/siyanie-promyshlennye-poly_11907221/reviews/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,как выбрать промышленные полы,industrial_flooring,informational,,,https://td-tsk.ru/information/kak-vybrat-poly-dlya-tsekha/,td-tsk.ru,8,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://td-tsk.ru/information/kak-vybrat-poly-dlya-tsekha/
Call log:
  - navigating to ""https://td-tsk.ru/information/kak-vybrat-poly-dlya-tsekha/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,как выбрать промышленные полы,industrial_flooring,informational,,,https://neruds.ru/bez-rubriki/promyshlennye-poly-kak-vybrat-i-ne-pozhalet-prakticheskoe-rukovodstvo.html,neruds.ru,9,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://neruds.ru/bez-rubriki/promyshlennye-poly-kak-vybrat-i-ne-pozhalet-prakticheskoe-rukovodstvo.html
Call log:
  - navigating to ""https://neruds.ru/bez-rubriki/promyshlennye-poly-kak-vybrat-i-ne-pozhalet-prakticheskoe-rukovodstvo.html"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,лучшие промышленные полы,industrial_flooring,comparison,,,https://www.defsmeta.com/text/pol_4/kakie-polimernye-pokrytiya-vyb.php,defsmeta.com,8,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_RESET at https://www.defsmeta.com/text/pol_4/kakie-polimernye-pokrytiya-vyb.php
Call log:
  - navigating to ""https://www.defsmeta.com/text/pol_4/kakie-polimernye-pokrytiya-vyb.php"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ремонт кровли Москва,roof_repair,commercial,Москва,213,https://stroyld.ru/remont/,stroyld.ru,2,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://stroyld.ru/remont/
Call log:
  - navigating to ""https://stroyld.ru/remont/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ремонт кровли цена,roof_repair,commercial,,,https://optimumbuilding.ru/krovelnye-raboty,optimumbuilding.ru,9,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/krovelnye-raboty
Call log:
  - navigating to ""https://optimumbuilding.ru/krovelnye-raboty"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,88.8889,,ремонт кровли отзывы,roof_repair,comparison,,,https://goodhandwork.ru/krovlya-kryshi/moj-opyt-remonta-krovli-ot-ocenki-do-zaversheniya/,goodhandwork.ru,2,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://goodhandwork.ru/krovlya-kryshi/moj-opyt-remonta-krovli-ot-ocenki-do-zaversheniya/
Call log:
  - navigating to ""https://goodhandwork.ru/krovlya-kryshi/moj-opyt-remonta-krovli-ot-ocenki-do-zaversheniya/"", waiting until ""domcontentloaded""
",,,0,88.8889
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ремонт кровли отзывы,roof_repair,comparison,,,https://next-promo.ru/krovlya-remont-kryshi-otzyvy/,next-promo.ru,9,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://next-promo.ru/krovlya-remont-kryshi-otzyvy/
Call log:
  - navigating to ""https://next-promo.ru/krovlya-remont-kryshi-otzyvy/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ремонт кровли для бизнеса,roof_repair,commercial,,,https://realybiz.ru/idei/biznes-ideya-remonta-krovli,realybiz.ru,8,0,,,content,failed,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://realybiz.ru/idei/biznes-ideya-remonta-krovli
Call log:
  - navigating to ""https://realybiz.ru/idei/biznes-ideya-remonta-krovli"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,ремонт кровли рядом,roof_repair,commercial,Москва,213,https://www.krovex.ru/,krovex.ru,6,0,,,homepage,failed,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://www.krovex.ru/
Call log:
  - navigating to ""https://www.krovex.ru/"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ремонт кровли рядом,roof_repair,commercial,Москва,213,https://optimumbuilding.ru/krovelnye-raboty,optimumbuilding.ru,8,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/krovelnye-raboty
Call log:
  - navigating to ""https://optimumbuilding.ru/krovelnye-raboty"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,утепление фасада Санкт-Петербург,facade_insulation,commercial,Санкт-Петербург,2,https://spb.optimumbuilding.ru/uteplenie-fasada,spb.optimumbuilding.ru,6,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://spb.optimumbuilding.ru/uteplenie-fasada
Call log:
  - navigating to ""https://spb.optimumbuilding.ru/uteplenie-fasada"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,утепление фасада цена,facade_insulation,commercial,,,https://optimumbuilding.ru/uteplenie-fasada,optimumbuilding.ru,5,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/uteplenie-fasada
Call log:
  - navigating to ""https://optimumbuilding.ru/uteplenie-fasada"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,утепление фасада с гарантией,facade_insulation,commercial,,,https://optimumbuilding.ru/uteplenie-fasada,optimumbuilding.ru,9,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/uteplenie-fasada
Call log:
  - navigating to ""https://optimumbuilding.ru/uteplenie-fasada"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,66.6667,,утепление фасада под ключ,facade_insulation,commercial,,,https://optimumbuilding.ru/uteplenie-fasada,optimumbuilding.ru,4,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/uteplenie-fasada
Call log:
  - navigating to ""https://optimumbuilding.ru/uteplenie-fasada"", waiting until ""domcontentloaded""
",,,0,66.6667
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,утепление фасада рядом,facade_insulation,commercial,Санкт-Петербург,2,https://stroy-podskazka.ru/uteplenie/naruzhnoe/fasadov/,stroy-podskazka.ru,8,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://stroy-podskazka.ru/uteplenie/naruzhnoe/fasadov/
Call log:
  - navigating to ""https://stroy-podskazka.ru/uteplenie/naruzhnoe/fasadov/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,ландшафтный дизайн Екатеринбург,landscape_design,commercial,Екатеринбург,54,https://green-studio66.ru/,green-studio66.ru,3,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://green-studio66.ru/
Call log:
  - navigating to ""https://green-studio66.ru/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,55.5556,,ландшафтный дизайн Екатеринбург,landscape_design,commercial,Екатеринбург,54,https://malina-garden.ru/,malina-garden.ru,5,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://malina-garden.ru/
Call log:
  - navigating to ""https://malina-garden.ru/"", waiting until ""domcontentloaded""
",,,0,55.5556
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ландшафтный дизайн Екатеринбург,landscape_design,commercial,Екатеринбург,54,https://astraland-ekb.ru/,astraland-ekb.ru,8,0,,,homepage,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://astraland-ekb.ru/
Call log:
  - navigating to ""https://astraland-ekb.ru/"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,44.4444,,ландшафтный дизайн цена,landscape_design,commercial,,,https://optimumbuilding.ru/landscape,optimumbuilding.ru,6,0,,,content,failed,"Page.goto: net::ERR_SSL_PROTOCOL_ERROR at https://optimumbuilding.ru/landscape
Call log:
  - navigating to ""https://optimumbuilding.ru/landscape"", waiting until ""domcontentloaded""
",,,0,44.4444
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ландшафтный дизайн цена,landscape_design,commercial,,,https://fangarden.ru/price.html,fangarden.ru,8,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://fangarden.ru/price.html
Call log:
  - navigating to ""https://fangarden.ru/price.html"", waiting until ""domcontentloaded""
",,,0,22.2222
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,11.1111,,ландшафтный дизайн цена,landscape_design,commercial,,,https://triogarden.ru/prajs-list/,triogarden.ru,9,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://triogarden.ru/prajs-list/
Call log:
  - navigating to ""https://triogarden.ru/prajs-list/"", waiting until ""domcontentloaded""
",,,0,11.1111
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,77.7778,,ландшафтный дизайн рядом,landscape_design,commercial,Екатеринбург,54,https://stroy-podskazka.ru/landshaftnyj-dizajn/dvora-chastnogo-doma/,stroy-podskazka.ru,3,0,,,content,failed,"Page.goto: net::ERR_CONNECTION_CLOSED at https://stroy-podskazka.ru/landshaftnyj-dizajn/dvora-chastnogo-doma/
Call log:
  - navigating to ""https://stroy-podskazka.ru/landshaftnyj-dizajn/dvora-chastnogo-doma/"", waiting until ""domcontentloaded""
",,,0,77.7778
dataset-v7-final,v2,extraction-v2,hybrid-v1,weak_serp,22.2222,,ландшафтный дизайн консультация,landscape_design,commercial,,,https://green-garden.pro/,green-garden.pro,8,0,,,homepage,failed,"Page.goto: net::ERR_CERT_DATE_INVALID at https://green-garden.pro/
Call log:
  - navigating to ""https://green-garden.pro/"", waiting until ""domcontentloaded""
",,,0,22.2222
